id,title,description,availability,condition,price,link,image_link,brand,quantity_to_sell_on_facebook,size,item_group_id
115127252,Cait Rigor Bra- Indigo/Grass,"The SPLITS59 Cait Rigor Bra in Indigo/Grass features a square neckline, green trim, and high-performance Rigor fabric for supportive comfort.",in stock,new,88 USD,https://www.twinlion.co/cait-rigor-bra-indigo-grass.html,https://cdn.shoplightspeed.com/shops/651012/files/72647877/screenshot-2025-10-07-at-13648pm.png,N/A,1,S,68387477
115127084,Emerson Airweight Bra- Black/Ice,"Meet the newest Airweight bra, the Emerson. A dainty racerback offering second-skin softness and breathable comfort. ",in stock,new,88 USD,https://www.twinlion.co/emerson-airweight-bra-black-ice.html,https://cdn.shoplightspeed.com/shops/651012/files/72647727/screenshot-2025-10-07-at-13332pm.png,N/A,2,S,68387398
115127075,Emerson Airweight Bra- Black/Ice,"Meet the newest Airweight bra, the Emerson. A dainty racerback offering second-skin softness and breathable comfort. ",in stock,new,88 USD,https://www.twinlion.co/emerson-airweight-bra-black-ice.html,https://cdn.shoplightspeed.com/shops/651012/files/72647727/screenshot-2025-10-07-at-13332pm.png,N/A,1,M,68387398
115126851,Raquel High Waist Supplex Flare 30-Black/White,"4-Way stretch supplex fabric is supportive and opaque for a confident workout.
BEST FOR: yoga, CrossFit, barre, Pilates and gym workouts.",in stock,new,134 USD,https://www.twinlion.co/raquel-high-waist-supplex-flare-30-black-white.html,https://cdn.shoplightspeed.com/shops/651012/files/72666205/49-raquel-high-waist-supplex-flare-e1107-32-black.webp,N/A,1,XS,68387277
115126847,Raquel High Waist Supplex Flare 30-Black/White,"4-Way stretch supplex fabric is supportive and opaque for a confident workout.
BEST FOR: yoga, CrossFit, barre, Pilates and gym workouts.",in stock,new,134 USD,https://www.twinlion.co/raquel-high-waist-supplex-flare-30-black-white.html,https://cdn.shoplightspeed.com/shops/651012/files/72666205/49-raquel-high-waist-supplex-flare-e1107-32-black.webp,N/A,1,S,68387277
115108739,Spacedye Ready Tank- Midnight Burgundy Heather,"Stay ready for anything in new Spacedye Ready Tank which is cut in midway length. Whether you're taking class at your favorite studio or exploring a new trail, the retro-inspired piping adds a touch of classic preppiness.",in stock,new,74 USD,https://www.twinlion.co/spacedye-ready-tank-midnight-burgundy-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72629905/screenshot-2025-10-06-at-24724pm.png,N/A,1,M,68378393
115108732,Spacedye Ready Tank- Midnight Burgundy Heather,"Stay ready for anything in new Spacedye Ready Tank which is cut in midway length. Whether you're taking class at your favorite studio or exploring a new trail, the retro-inspired piping adds a touch of classic preppiness.",in stock,new,74 USD,https://www.twinlion.co/spacedye-ready-tank-midnight-burgundy-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72629905/screenshot-2025-10-06-at-24724pm.png,N/A,1,L,68378393
115108682,Spacedye Ready Midi Legging- Midnight Burgundy Heather,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-midnight-burgundy-heat.html,https://cdn.shoplightspeed.com/shops/651012/files/72629828/screenshot-2025-10-06-at-24522pm.png,N/A,1,L,68378369
115108681,Spacedye Ready Midi Legging- Midnight Burgundy Heather,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-midnight-burgundy-heat.html,https://cdn.shoplightspeed.com/shops/651012/files/72629828/screenshot-2025-10-06-at-24522pm.png,N/A,1,S,68378369
115108677,Spacedye Ready Midi Legging- Midnight Burgundy Heather,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-midnight-burgundy-heat.html,https://cdn.shoplightspeed.com/shops/651012/files/72629828/screenshot-2025-10-06-at-24522pm.png,N/A,1,XS,68378369
115108361,Spacedye Out Of Pocket High Waisted Midi Legging- Dark Chocolate Heather,"This must-have active legging is made from Beyond Yoga's buttery soft Spacedye, featuring the fan-favorite 5'' high waistband, midi length, and pockets at the hip.",in stock,new,108 USD,https://www.twinlion.co/spacedye-out-of-pocket-high-waisted-midi-legging-d.html,https://cdn.shoplightspeed.com/shops/651012/files/72629593/screenshot-2025-10-06-at-23614pm.png,N/A,2,XS,68378243
115108358,Spacedye Out Of Pocket High Waisted Midi Legging- Dark Chocolate Heather,"This must-have active legging is made from Beyond Yoga's buttery soft Spacedye, featuring the fan-favorite 5'' high waistband, midi length, and pockets at the hip.",in stock,new,108 USD,https://www.twinlion.co/spacedye-out-of-pocket-high-waisted-midi-legging-d.html,https://cdn.shoplightspeed.com/shops/651012/files/72629593/screenshot-2025-10-06-at-23614pm.png,N/A,1,S,68378243
115108345,Spacedye Out Of Pocket High Waisted Midi Legging- Dark Chocolate Heather,"This must-have active legging is made from Beyond Yoga's buttery soft Spacedye, featuring the fan-favorite 5'' high waistband, midi length, and pockets at the hip.",in stock,new,108 USD,https://www.twinlion.co/spacedye-out-of-pocket-high-waisted-midi-legging-d.html,https://cdn.shoplightspeed.com/shops/651012/files/72629593/screenshot-2025-10-06-at-23614pm.png,N/A,1,L,68378243
115081275,Ronan Stitch Stripe Beanie- Golden Bronze,"The perfect addition to complete your winter looks, the Ronan turn-back beanie is crafted from a super soft Viscose yarn with a chic contrast stitch design. ",in stock,new,48 USD,https://www.twinlion.co/ronan-stitch-stripe-beanie-golden-bronze.html,https://cdn.shoplightspeed.com/shops/651012/files/72600708/screenshot-2025-10-03-at-41413pm.png,N/A,1,One size,68364644
115081163,Ronan Stitch Stripe Beanie- Silver Birch,"The perfect addition to complete your winter looks, the Ronan turn-back beanie is crafted from a super soft Viscose yarn with a chic contrast stitch design.",in stock,new,48 USD,https://www.twinlion.co/ronan-stitch-stripe-beanie-silver-birch.html,https://cdn.shoplightspeed.com/shops/651012/files/72600656/screenshot-2025-10-03-at-41113pm.png,N/A,3,One size,68364584
115080912,Deville Plated Scarf- Mist Blue,"Crafted from an Alpaca blend yarn with all-over rib stitching and tonal plating, the Deville scarf is made to match the Dionne beanie for a coordinated look.",in stock,new,88 USD,https://www.twinlion.co/deville-plated-scarf-mist-blue.html,https://cdn.shoplightspeed.com/shops/651012/files/72600555/screenshot-2025-10-03-at-40618pm.png,N/A,2,One size,68364441
115080762,Dionne Plated Beanie- Cocoa Dust,"Featuring a deep turn-back and a fashioning rib detail at the top, the Dionne will take you through winter with stylish ease.",in stock,new,60 USD,https://www.twinlion.co/dionne-plated-beanie-cocoa-dust.html,https://cdn.shoplightspeed.com/shops/651012/files/72600500/screenshot-2025-10-03-at-40413pm.png,N/A,2,One size,68364362
115080658,Dionne Plated Beanie- Mist Blue,"Featuring a deep turn-back and a fashioning rib detail at the top, the Dionne will take you through winter with stylish ease.",in stock,new,60 USD,https://www.twinlion.co/dionne-plated-beanie-mist-blue.html,https://cdn.shoplightspeed.com/shops/651012/files/72600462/screenshot-2025-10-03-at-40030pm.png,N/A,3,One size,68364288
115080428,Maura Half Zip Rib Knit- Navy,"A versatile knit for all-season layering, the Maura is a contemporary half-zip style made to elevate your cold-weather looks.",in stock,new,168 USD,https://www.twinlion.co/maura-half-zip-rib-knit-navy.html,https://cdn.shoplightspeed.com/shops/651012/files/72600305/screenshot-2025-10-03-at-35241pm.png,N/A,1,L,68364084
115080192,Axel Rib Knit Midi Dress- Black,The Axel Rib Knit Midi Dress offers casual chic and transeasonal versatility.,in stock,new,178 USD,https://www.twinlion.co/axel-rib-knit-midi-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/72600183/screenshot-2025-10-03-at-34806pm.png,N/A,1,M,68363960
115080177,Axel Rib Knit Midi Dress- Black,The Axel Rib Knit Midi Dress offers casual chic and transeasonal versatility.,in stock,new,178 USD,https://www.twinlion.co/axel-rib-knit-midi-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/72600183/screenshot-2025-10-03-at-34806pm.png,N/A,1,XS,68363960
115079183,The Slim Cuff Pant 25- Navy,"These pants boast a slim, tailored fit that flatters your figure and a cuffed hem that adds a touch of sophistication. The elasticated waistband and internal drawcord provide a personalized fit, while the side and back pockets offer practicality.",in stock,new,128 USD,https://www.twinlion.co/the-slim-cuff-pant-25-navy.html,https://cdn.shoplightspeed.com/shops/651012/files/72599439/screenshot-2025-10-03-at-31906pm.png,N/A,1,M,68363436
115078249,Venice Easy Tee- Oatmeal,"Made from soft Modal Jersey, this tee offers a relaxed fit with a timeless crew neck design. Effortlessly versatile, it sits perfectly at the waistband for an easy tuck-in style.",in stock,new,60 USD,https://www.twinlion.co/venice-easy-tee-oatmeal.html,https://cdn.shoplightspeed.com/shops/651012/files/72598554/screen-shot-2024-08-14-at-111515-am.png,N/A,1,S,68363002
115078245,Masie Longline Sweat- Ivory Marl,"The Masie’s longer length is perfect for transitional weather, while the drop shoulder design and grown-on neckline ensure a relaxed fit. ",in stock,new,158 USD,https://www.twinlion.co/masie-longline-sweat-ivory-marl.html,https://cdn.shoplightspeed.com/shops/651012/files/72598551/7e9b46b2e065441b9dc34d2ad04390cfaf57b4c1-var02087.webp,N/A,1,S,68363000
115078239,Astley Active Sock- White/Ash Blue,"Designed with an engineered footbed and lightweight mesh-knit for comfort and breathability, the Astley sock is an everyday choice with an active focus. ",in stock,new,22 USD,https://www.twinlion.co/astley-active-sock-white-ash-blue.html,https://cdn.shoplightspeed.com/shops/651012/files/72598546/screenshot-2025-06-25-at-23854pm.png,N/A,1,One size,68362996
115078232,Astley Active Sock- White/Blue Nights,"Designed with an engineered footbed and lightweight mesh-knit for comfort and breathability, the Astley sock is an everyday choice with an active focus. ",in stock,new,22 USD,https://www.twinlion.co/astley-active-sock-white-blue-nights.html,https://cdn.shoplightspeed.com/shops/651012/files/72598543/screenshot-2025-06-25-at-23111pm.png,N/A,2,One size,68362991
115022987,Spacedye Ready Tank- Darkest Knight,"Stay ready for anything in new Spacedye Ready Tank which is cut in midway length. Whether you're taking class at your favorite studio or exploring a new trail, the retro-inspired piping adds a touch of classic preppiness.",in stock,new,74 USD,https://www.twinlion.co/spacedye-ready-tank-darkest-knight.html,https://cdn.shoplightspeed.com/shops/651012/files/72546989/screenshot-2025-10-01-at-113744am.png,N/A,1,XS,68332140
115022980,Spacedye Ready Tank- Darkest Knight,"Stay ready for anything in new Spacedye Ready Tank which is cut in midway length. Whether you're taking class at your favorite studio or exploring a new trail, the retro-inspired piping adds a touch of classic preppiness.",in stock,new,74 USD,https://www.twinlion.co/spacedye-ready-tank-darkest-knight.html,https://cdn.shoplightspeed.com/shops/651012/files/72546989/screenshot-2025-10-01-at-113744am.png,N/A,1,L,68332140
115022941,Spacedye Ready Midi Legging- Darkest Knight,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-darkest-knight.html,https://cdn.shoplightspeed.com/shops/651012/files/72546905/screenshot-2025-10-01-at-113455am.png,N/A,2,XS,68332109
115022925,Spacedye Ready Midi Legging- Darkest Knight,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-darkest-knight.html,https://cdn.shoplightspeed.com/shops/651012/files/72546905/screenshot-2025-10-01-at-113455am.png,N/A,1,L,68332109
115006982,Spacedye Ready Midi Legging- Holly Red Heather,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-holly-red-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72532010/screenshot-2025-09-30-at-40725pm.png,N/A,2,XS,68320935
115006978,Spacedye Ready Midi Legging- Holly Red Heather,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-holly-red-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72532010/screenshot-2025-09-30-at-40725pm.png,N/A,2,S,68320935
115006967,Spacedye Ready Midi Legging- Holly Red Heather,"Beyond Yoga added a little retro-inspired spin to their signature Spacedye Caught In The Midi Leggings. Designed with no outside seams and moisture-wicking properties, the new Spacedye Ready Midi Legging is ready for everything from yoga to lunch dates.",in stock,new,108 USD,https://www.twinlion.co/spacedye-ready-midi-legging-holly-red-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72532010/screenshot-2025-09-30-at-40725pm.png,N/A,2,M,68320935
115006892,Spacedye Ready Tank- Holly Red Heather,"Stay ready for anything in new Spacedye Ready Tank which is cut in midway length. Whether you're taking class at your favorite studio or exploring a new trail, the retro-inspired piping adds a touch of classic preppiness.",in stock,new,74 USD,https://www.twinlion.co/spacedye-ready-tank-holly-red-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72531940/screenshot-2025-09-30-at-40457pm.png,N/A,2,M,68320895
115006888,Spacedye Ready Tank- Holly Red Heather,"Stay ready for anything in new Spacedye Ready Tank which is cut in midway length. Whether you're taking class at your favorite studio or exploring a new trail, the retro-inspired piping adds a touch of classic preppiness.",in stock,new,74 USD,https://www.twinlion.co/spacedye-ready-tank-holly-red-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72531940/screenshot-2025-09-30-at-40457pm.png,N/A,2,S,68320895
115006880,Spacedye Ready Tank- Holly Red Heather,"Stay ready for anything in new Spacedye Ready Tank which is cut in midway length. Whether you're taking class at your favorite studio or exploring a new trail, the retro-inspired piping adds a touch of classic preppiness.",in stock,new,74 USD,https://www.twinlion.co/spacedye-ready-tank-holly-red-heather.html,https://cdn.shoplightspeed.com/shops/651012/files/72531940/screenshot-2025-09-30-at-40457pm.png,N/A,1,XS,68320895
115006416,All Clear Cami Striped- White Combo,"This cami is an easy layer featuring a soft and light fabrication, with a flattering scoop neckline and racerback.",in stock,new,40 USD,https://www.twinlion.co/all-clear-cami-striped-white-combo.html,https://cdn.shoplightspeed.com/shops/651012/files/72531608/screenshot-2025-09-30-at-35427pm.png,N/A,2,M/L,68320610
115006404,All Clear Cami Striped- White Combo,"This cami is an easy layer featuring a soft and light fabrication, with a flattering scoop neckline and racerback.",in stock,new,40 USD,https://www.twinlion.co/all-clear-cami-striped-white-combo.html,https://cdn.shoplightspeed.com/shops/651012/files/72531608/screenshot-2025-09-30-at-35427pm.png,N/A,2,XS/S,68320610
115006239,Tempo Ruched Long Sleeve- White,"A lightweight, breathable long sleeve top with ruched bust detail.",in stock,new,50 USD,https://www.twinlion.co/tempo-ruched-long-sleeve-white.html,https://cdn.shoplightspeed.com/shops/651012/files/72531482/screenshot-2025-09-30-at-34202pm.png,N/A,1,XS,68320501
115006238,Tempo Ruched Long Sleeve- White,"A lightweight, breathable long sleeve top with ruched bust detail.",in stock,new,50 USD,https://www.twinlion.co/tempo-ruched-long-sleeve-white.html,https://cdn.shoplightspeed.com/shops/651012/files/72531482/screenshot-2025-09-30-at-34202pm.png,N/A,2,S,68320501
115006228,Tempo Ruched Long Sleeve- White,"A lightweight, breathable long sleeve top with ruched bust detail.",in stock,new,50 USD,https://www.twinlion.co/tempo-ruched-long-sleeve-white.html,https://cdn.shoplightspeed.com/shops/651012/files/72531482/screenshot-2025-09-30-at-34202pm.png,N/A,1,M,68320501
115000240,Mountain High 1/2 Zip- Twig Combo,"Meet your new adventure essential: the Mountain High 1/2 Zip-where fashion meets function! This stylish jacket is designed to keep up with your active lifestyle, featuring a half-zip front closure, long sleeves, and hand pockets for ultimate versatility.",in stock,new,98 USD,https://www.twinlion.co/mountain-high-1-2-zip-twig-combo.html,https://cdn.shoplightspeed.com/shops/651012/files/72526826/screenshot-2025-09-30-at-13351pm.png,N/A,1,L,68317276
114882486,Dream Mouth Tape Full- 1 Month Hot Pink,"Mouth taping can help reduce snoring, prevent dry mouth, improve your jawline, and boost oxygen flow in your body. This leads to deeper, more restful sleep.",in stock,new,34 USD,https://www.twinlion.co/dream-mouth-tape-full-1-month-hot-pink.html,https://cdn.shoplightspeed.com/shops/651012/files/72400395/pink-model-sleep-copy-359708.webp,N/A,3,One size,68259441
114882481,Dream Mouth Tape Full- 1 Month Sky,"Mouth taping can help reduce snoring, prevent dry mouth, improve your jawline, and boost oxygen flow in your body. This leads to deeper, more restful sleep.",in stock,new,34 USD,https://www.twinlion.co/dream-mouth-tape-full-1-month-sky.html,https://cdn.shoplightspeed.com/shops/651012/files/72400388/sky-model-look-copy-777406.webp,N/A,3,One size,68259436
114882480,Dream Mouth Tape- 1 Month Cloud,"Mouth taping can help reduce snoring, prevent dry mouth, improve your jawline, and boost oxygen flow in your body. This leads to deeper, more restful sleep.",in stock,new,34 USD,https://www.twinlion.co/dream-mouth-tape-1-month-cloud.html,https://cdn.shoplightspeed.com/shops/651012/files/72400387/mt-final-243000.webp,N/A,5,One size,68259435
114882478,Dream Mouth Tape Strips- 1 Month,"Mouth taping can help reduce snoring, prevent dry mouth, improve your jawline, and boost oxygen flow in your body. This leads to deeper, more restful sleep.",in stock,new,34 USD,https://www.twinlion.co/dream-mouth-tape-strips-1-month.html,https://cdn.shoplightspeed.com/shops/651012/files/72400386/screen-shot-2024-09-25-at-42454-pm.png,N/A,6,One size,68259433
114882475,Dream Mouth Tape Plus- 1 Month,"Mouth taping can help reduce snoring, prevent dry mouth, improve your jawline, and boost oxygen flow in your body. This leads to deeper, more restful sleep.",in stock,new,44 USD,https://www.twinlion.co/dream-mouth-tape-plus-1-month.html,https://cdn.shoplightspeed.com/shops/651012/files/72400382/dsc04796-copy-1080-187210-535479.webp,N/A,12,One size,68259430
114760505,Spacedye On The Up Cropped Tank- Dark Chocolate Heather,"The search for the perfect tank ends here, with a style made to go from the mat to....well, wherever the day takes you. A modern take on the classic racerback design, with built-in bra and made of Beyond Yoga's original, buttery soft Spacedye fabric.",in stock,new,74 USD,https://www.twinlion.co/spacedye-on-the-up-cropped-tank-dark-chocolate-hea.html,https://cdn.shoplightspeed.com/shops/651012/files/72266086/screenshot-2025-09-15-at-52401pm.png,N/A,1,S,68198750
115108808,Spacedye Refocus Cropped Tank- Dark Chocolate Heather,"Flow right from the mat to meeting up with friends in this sleek, studio-style cropped active tank with built-in bra. It's just the right length to pair over your favorite high waisted leggings for the ultimate workout-to-out and about outfit.",in stock,new,70 USD,https://www.twinlion.co/spacedye-refocus-cropped-tank-dark-chocolate-heath.html,https://cdn.shoplightspeed.com/shops/651012/files/72265955/screenshot-2025-09-15-at-52150pm.png,N/A,1,XS,68198671
115108807,Spacedye Refocus Cropped Tank- Dark Chocolate Heather,"Flow right from the mat to meeting up with friends in this sleek, studio-style cropped active tank with built-in bra. It's just the right length to pair over your favorite high waisted leggings for the ultimate workout-to-out and about outfit.",in stock,new,70 USD,https://www.twinlion.co/spacedye-refocus-cropped-tank-dark-chocolate-heath.html,https://cdn.shoplightspeed.com/shops/651012/files/72265955/screenshot-2025-09-15-at-52150pm.png,N/A,1,S,68198671
115108806,Spacedye Refocus Cropped Tank- Dark Chocolate Heather,"Flow right from the mat to meeting up with friends in this sleek, studio-style cropped active tank with built-in bra. It's just the right length to pair over your favorite high waisted leggings for the ultimate workout-to-out and about outfit.",in stock,new,70 USD,https://www.twinlion.co/spacedye-refocus-cropped-tank-dark-chocolate-heath.html,https://cdn.shoplightspeed.com/shops/651012/files/72265955/screenshot-2025-09-15-at-52150pm.png,N/A,2,M,68198671
114760371,Spacedye Refocus Cropped Tank- Dark Chocolate Heather,"Flow right from the mat to meeting up with friends in this sleek, studio-style cropped active tank with built-in bra. It's just the right length to pair over your favorite high waisted leggings for the ultimate workout-to-out and about outfit.",in stock,new,70 USD,https://www.twinlion.co/spacedye-refocus-cropped-tank-dark-chocolate-heath.html,https://cdn.shoplightspeed.com/shops/651012/files/72265955/screenshot-2025-09-15-at-52150pm.png,N/A,2,L,68198671
114760208,Spacedye Laid Back Wide Leg Pant- Dark Chocolate Heather,"Sometimes, the style chooses the mood, like this ultra comfy wide leg pant, ready to kick back with you and a cup of tea to watch a movie. With side pockets, 4"" high waistband, and that easy, relaxed, yet still put-together comfort we could wear forever.",in stock,new,110 USD,https://www.twinlion.co/spacedye-laid-back-wide-leg-pant-dark-chocolate-he.html,https://cdn.shoplightspeed.com/shops/651012/files/72265840/screenshot-2025-09-15-at-51355pm.png,N/A,1,M,68198571
114759773,Spacedye Trails Active Jacket- Dark Chocolate Heather,"Own the trail, own the day, the Beyond Yoga® Spacedye Trails Active Jacket blends elevated athleisure style with all-day performance. Designed with a sleek full front zipper closure and body-contouring seams.",in stock,new,128 USD,https://www.twinlion.co/spacedye-trails-active-jacket-dark-chocolate-heath.html,https://cdn.shoplightspeed.com/shops/651012/files/72265506/screenshot-2025-09-15-at-45521pm.png,N/A,2,XS,68198364
114717624,Logo Stripe Quarter Sock- Dark Cherry,Add a touch of vintage sport to your workout. These retro inspired quarter length socks are a throwback to those striped athletic tube socks you wore in high school gym class.,in stock,new,25 USD,https://www.twinlion.co/logo-stripe-quarter-sock-dark-cherry.html,https://cdn.shoplightspeed.com/shops/651012/files/72232060/screenshot-2025-09-12-at-45453pm.png,N/A,6,One size,68178527
114717567,Harris Sherpa Jacket- Indigo/Dark Cherry,Spilts59's full zip sherpa jacket is a luxe warm outer layer to add to your wardrobe. Perfect to put on for chilly mornings workouts or coffee runs.,in stock,new,198 USD,https://www.twinlion.co/harris-sherpa-jacket-indigo-dark-cherry.html,https://cdn.shoplightspeed.com/shops/651012/files/72243228/25-harris-sherpa-jacket-indigo-dark-cherry-i9213-0.webp,N/A,1,S,68178482
114717504,Harris Sherpa Jacket-  Black,Spilts 59's full zip sherpa jacket is a luxe warm outer layer to add to your wardrobe. Perfect to put on for chilly mornings workouts or coffee runs.,in stock,new,198 USD,https://www.twinlion.co/harris-sherpa-jacket-black.html,https://cdn.shoplightspeed.com/shops/651012/files/72243208/13-harrissherpajacket-black-i9213-051.webp,N/A,2,S,68178437
114715960,Clare High Waist Rigor 7/8- Dark Cherry/Creme,A single bold stripe from hip to ankle is the signature style of Spilts 59's Clare High Waist legging. Constructed in their high performance Rigor fabric for maximum endurance.,in stock,new,128 USD,https://www.twinlion.co/clare-high-waist-rigor-7-8-dark-cherry-creme.html,https://cdn.shoplightspeed.com/shops/651012/files/72230457/screenshot-2025-09-12-at-41026pm.png,N/A,1,L,68177323
114714482,Raquel High Waist Supplex Flare 30- Black/Creme,"The new Raquel High Waist Flare shapes the waist line, elongates and slims on the body. ",in stock,new,134 USD,https://www.twinlion.co/raquel-high-waist-supplex-flare-30-black-creme.html,https://cdn.shoplightspeed.com/shops/651012/files/72229469/screenshot-2025-09-12-at-34320pm.png,N/A,1,XS,68176389
114714479,Raquel High Waist Supplex Flare 30- Black/Creme,"The new Raquel High Waist Flare shapes the waist line, elongates and slims on the body. ",in stock,new,134 USD,https://www.twinlion.co/raquel-high-waist-supplex-flare-30-black-creme.html,https://cdn.shoplightspeed.com/shops/651012/files/72229469/screenshot-2025-09-12-at-34320pm.png,N/A,1,S,68176389
114714466,Raquel High Waist Supplex Flare 30- Black/Creme,"The new Raquel High Waist Flare shapes the waist line, elongates and slims on the body. ",in stock,new,134 USD,https://www.twinlion.co/raquel-high-waist-supplex-flare-30-black-creme.html,https://cdn.shoplightspeed.com/shops/651012/files/72229469/screenshot-2025-09-12-at-34320pm.png,N/A,1,M,68176389
114678071,Audrea Reversible Gilet- Sandshell / Forest Night,Designed for effortless layering.,in stock,new,198 USD,https://www.twinlion.co/audrea-reversible-gilet-sandshell-forest-night.html,https://cdn.shoplightspeed.com/shops/651012/files/72196516/screenshot-2025-09-11-at-90908am.png,N/A,1,XS,68157620
114605427,Lori Reversible Gilet- Ash Taupe/Birch,"The perfect layering piece to wear over chunky knits, the Lori is reversible for versatile styling options.",in stock,new,188 USD,https://www.twinlion.co/lori-reversible-gilet-ash-taupe-birch.html,https://cdn.shoplightspeed.com/shops/651012/files/72124829/screenshot-2025-06-25-at-25707pm.png,N/A,1,S,68123453
114605424,Lori Reversible Gilet- Ash Taupe/Birch,"The perfect layering piece to wear over chunky knits, the Lori is reversible for versatile styling options.",in stock,new,188 USD,https://www.twinlion.co/lori-reversible-gilet-ash-taupe-birch.html,https://cdn.shoplightspeed.com/shops/651012/files/72124829/screenshot-2025-06-25-at-25707pm.png,N/A,1,M,68123453
114605419,Lori Reversible Gilet- Ash Taupe/Birch,"The perfect layering piece to wear over chunky knits, the Lori is reversible for versatile styling options.",in stock,new,188 USD,https://www.twinlion.co/lori-reversible-gilet-ash-taupe-birch.html,https://cdn.shoplightspeed.com/shops/651012/files/72124829/screenshot-2025-06-25-at-25707pm.png,N/A,2,XS,68123453
114605416,Spencer Sock- Egret/Golden Bronze,"Soft, plush and supremely comfortable stripe socks perfect for cooler weather and padding around the house.",in stock,new,22 USD,https://www.twinlion.co/spencer-sock-egret-golden-bronze.html,https://cdn.shoplightspeed.com/shops/651012/files/72124825/screenshot-2025-06-25-at-22544pm.png,N/A,2,One size,68123452
114605413,Spencer Sock Marl- Charcoal Marl,"Soft, plush and supremely comfortable stripe socks perfect for cooler weather and padding around the house.",in stock,new,22 USD,https://www.twinlion.co/spencer-sock-marl-charcoal-marl.html,https://cdn.shoplightspeed.com/shops/651012/files/72124821/screenshot-2025-06-25-at-24656pm.png,N/A,2,One size,68123451
114605406,Spencer Sock Marl- Sand Marl,"Soft, plush and supremely comfortable stripe socks perfect for cooler weather and padding around the house.",in stock,new,22 USD,https://www.twinlion.co/spencer-sock-marl-sand-marl.html,https://cdn.shoplightspeed.com/shops/651012/files/72124817/screenshot-2025-06-25-at-25234pm.png,N/A,2,One size,68123449
114605402,Spencer Sock Marl- Acorn Marl,"Soft, plush and supremely comfortable stripe socks perfect for cooler weather and padding around the house.",in stock,new,22 USD,https://www.twinlion.co/spencer-sock-marl-acorn-marl.html,https://cdn.shoplightspeed.com/shops/651012/files/72124814/screenshot-2025-06-25-at-25528pm.png,N/A,1,One size,68123448
114605358,Martina High Neck Rib Knit- Cement,The Martina is a rib knit sweater crafted from a Soft Viscose blend for ultimate comfort and softness. It is cut to a relaxed fit with deep raglan armholes and a bit of extra volume through the sleeves for a contemporary look.,in stock,new,158 USD,https://www.twinlion.co/martina-high-neck-rib-knit-cement.html,https://cdn.shoplightspeed.com/shops/651012/files/72124781/screenshot-2025-06-25-at-31048pm.png,N/A,1,M,68123433
114605357,Martina High Neck Rib Knit- Cement,The Martina is a rib knit sweater crafted from a Soft Viscose blend for ultimate comfort and softness. It is cut to a relaxed fit with deep raglan armholes and a bit of extra volume through the sleeves for a contemporary look.,in stock,new,158 USD,https://www.twinlion.co/martina-high-neck-rib-knit-cement.html,https://cdn.shoplightspeed.com/shops/651012/files/72124781/screenshot-2025-06-25-at-31048pm.png,N/A,1,S,68123433
